taxvaluedollarcnt,bathroomcnt,bedroomcnt,garagecarcnt,poolcnt,garagetotalsqft,roomcnt,unitcnt,yearbuilt,taxamount,calculatedfinishedsquarefeet,DollarPerSquareFeet,latitude,longitude
1167876.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1960.0,14075.09,2144.0,544.7182835820895,33.78266,-118.406477
213970.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,1987.0,3369.71,1835.0,116.60490463215258,34.672372,-118.193507
292013.0,2.0,4.0,1.0,1.0,264.0,7.0,0.0,1954.0,388.18,1197.0,243.95405179615705,33.792921,-117.982046
780530.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,2001.0,9431.03,2084.0,374.5345489443378,33.8271,-118.388
221023.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1974.0,2702.4,1309.0,168.84873949579833,34.0492,-118.442
248000.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1929.0,2888.66,832.0,298.0769230769231,33.9651,-118.305731
219398.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1962.0,2677.0,1242.0,176.64895330112722,34.1526,-118.437
215185.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1974.0,2650.2,1679.0,128.16259678379987,34.0647,-118.428
385552.0,1.0,2.0,1.0,0.0,345.0,5.0,0.0,1960.0,4558.88,1300.0,296.5784615384615,34.270702,-118.765665
510022.0,3.0,3.0,2.0,0.0,539.0,0.0,0.0,1989.0,5354.0,2584.0,197.37693498452012,33.601492,-117.697939
279000.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1947.0,3499.8,1141.0,244.52234881682733,33.978924,-118.303496
807090.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1981.0,9898.63,1742.0,463.3122847301952,34.0535,-118.437
568963.0,2.0,4.0,2.0,1.0,448.0,7.0,0.0,1976.0,6659.0,1752.0,324.7505707762557,33.728125,-117.971393
434511.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1941.0,7276.15,889.0,488.76377952755905,34.157202,-118.008773
417876.0,2.5,3.0,2.0,1.0,441.0,6.0,0.0,1977.0,4453.24,1559.0,268.0410519563823,33.456211,-117.652736
342996.0,2.5,3.0,2.0,0.0,708.0,7.0,0.0,1977.0,3943.06,2196.0,156.1912568306011,33.830913,-117.754548
1024610.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1948.0,30222.72,1409.0,727.1894960965224,33.891221,-118.387772
128975.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1981.0,1838.4,1113.0,115.88050314465409,33.897666,-118.170457
193795.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1979.0,2583.52,1141.0,169.84662576687117,33.9011,-118.171
149238.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1996.0,2675.95,1684.0,88.62114014251782,34.682363,-118.243313
479390.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,1961.0,5960.58,2042.0,234.7649363369246,34.225796,-118.52453
458000.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1979.0,5510.78,1526.0,300.13106159895153,34.1737,-118.604
217068.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1938.0,2770.56,1590.0,136.52075471698114,34.045407,-118.378295
563351.0,3.0,3.0,2.0,0.0,617.0,0.0,0.0,1992.0,5735.52,2807.0,200.69504809405058,33.53862,-117.718716
71063.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1983.0,861.2,926.0,76.74190064794817,34.0457,-118.273
200487.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1940.0,2676.12,2444.0,82.0323240589198,34.067481,-118.431508
235363.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,1986.0,3101.55,1510.0,155.86953642384105,34.099118,-117.88559
367192.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,1974.0,4333.84,1570.0,233.88025477707006,34.255445,-118.757802
216749.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1982.0,2466.76,1194.0,181.5318257956449,34.162,-118.26
448790.0,2.0,3.0,2.0,1.0,600.0,6.0,0.0,1963.0,5235.96,1424.0,315.1615168539326,34.291815,-118.722571
883000.0,3.5,4.0,2.0,0.0,454.0,10.0,0.0,1999.0,9674.9,3770.0,234.21750663129973,34.242202,-119.091176
360870.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1981.0,4705.47,1438.0,250.95271210013908,34.0327,-117.796
435459.0,2.5,3.0,1.0,0.0,399.0,0.0,0.0,1996.0,5210.26,1578.0,275.9562737642586,33.917444,-117.891689
1538912.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,1923.0,18749.59,1813.0,848.8207391064534,34.080182,-118.321096
139898.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1950.0,4038.91,2559.0,54.669011332551776,34.152425,-118.426258
1122000.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1934.0,18761.77,2145.0,523.0769230769231,34.147869,-118.350257
156660.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1981.0,2016.11,1033.0,151.65537270087125,33.7886,-118.308
651000.0,3.0,4.0,2.0,0.0,445.0,7.0,0.0,1966.0,7589.1,1974.0,329.78723404255317,33.683546,-117.893447
636558.0,2.5,3.0,2.0,0.0,430.0,7.0,0.0,1964.0,8082.1,2057.0,309.45940690325716,33.721507,-117.966958
223760.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,1995.0,3599.17,2051.0,109.09800097513408,34.683142,-118.243396
1598850.0,5.0,5.0,0.0,1.0,0.0,0.0,1.0,1988.0,19714.33,4568.0,350.01094570928194,34.169628,-118.547886
307572.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1956.0,3949.33,1068.0,287.9887640449438,34.084395,-117.73038
192861.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1926.0,2466.95,682.0,282.78739002932554,34.083526,-117.958076
77475.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1958.0,1005.35,1734.0,44.67993079584775,34.129714,-118.232394
368623.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,1977.0,4426.87,1580.0,233.30569620253164,34.112638,-117.773828
99738.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1989.0,1984.09,1318.0,75.67374810318664,34.697927,-118.105941
449534.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1986.0,5348.34,1253.0,358.7661612130886,34.132,-118.144
1346373.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,1952.0,16658.99,2687.0,501.06922218087084,34.149247,-118.493265
128289.0,2.0,3.0,2.0,0.0,440.0,6.0,0.0,1977.0,1288.6,1429.0,89.77536738978307,33.600258,-117.698941
373982.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1965.0,5150.2,1545.0,242.05954692556634,33.857052,-118.246214
83463.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1950.0,14711.49,1480.0,56.39391891891892,33.890984,-118.381367
163196.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1949.0,2486.38,603.0,270.6401326699834,33.910131,-118.234541
432752.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1976.0,5727.44,2896.0,149.43093922651934,34.123213,-118.447117
455392.0,3.5,5.0,2.0,0.0,625.0,9.0,0.0,1996.0,5088.02,3145.0,144.7987281399046,34.268507,-118.899519
185965.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1927.0,2405.53,938.0,198.25692963752664,33.96529,-118.26608
266353.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1913.0,3777.09,1456.0,182.93475274725276,33.95656,-118.297563
595196.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1941.0,34606.78,995.0,598.1869346733669,34.042803,-118.518413
877636.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,2000.0,10179.9,3088.0,284.20854922279796,33.818346,-118.338867
54088.0,2.0,3.0,2.0,0.0,400.0,6.0,0.0,1956.0,5708.46,1250.0,43.2704,33.863248,-117.947067
590480.0,2.0,4.0,2.0,1.0,462.0,8.0,0.0,1969.0,6541.32,1830.0,322.6666666666667,33.7814,-117.841139
866976.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1963.0,10221.2,3609.0,240.22610141313382,33.772015,-118.391678
148331.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1965.0,3162.77,1141.0,130.0008764241893,34.404218,-118.467749
129321.0,1.5,3.0,2.0,0.0,400.0,6.0,0.0,1959.0,2134.9,1110.0,116.50540540540541,33.786257,-118.037903
209018.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,2005.0,3507.5,2996.0,69.76568758344459,34.679628,-118.209027
57070.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1922.0,22044.88,1126.0,50.683836589698046,34.08625,-118.334615
119452.0,2.5,4.0,2.0,0.0,630.0,9.0,0.0,1970.0,1649.5,3062.0,39.0111038536904,33.724869,-118.008387
485000.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1984.0,5873.87,1010.0,480.1980198019802,33.9542,-118.439
249894.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1990.0,4124.25,1666.0,149.99639855942377,34.594598,-118.166332
271520.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1958.0,3583.89,870.0,312.0919540229885,33.912556,-118.090015
152875.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1981.0,2520.57,1288.0,118.6917701863354,34.0933,-118.013
253000.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1981.0,3137.61,1258.0,201.11287758346583,34.3184,-118.444
115126.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1963.0,2789.21,864.0,133.2476851851852,34.4035,-118.472
798000.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,1957.0,9782.87,2283.0,349.5400788436268,34.159956,-118.626944
422650.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1952.0,4950.52,2209.0,191.33091896785876,33.881579,-118.380826
285000.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1960.0,3591.63,1290.0,220.93023255813952,34.029039,-117.933651
244908.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1970.0,3004.58,1029.0,238.0058309037901,33.7716,-118.12
186193.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1973.0,2281.9,1387.0,134.24152847873108,34.108873,-118.445912
372292.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1976.0,4581.19,1336.0,278.6616766467066,33.7834,-118.136
821630.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1927.0,10140.95,1726.0,476.03128621089223,34.054759,-118.353259
322204.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1974.0,4329.45,929.0,346.82884822389667,34.1023,-118.033
449393.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,1956.0,5798.28,1398.0,321.4542203147353,34.147849,-117.938377
36666.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1955.0,3802.54,1036.0,35.391891891891895,34.041508,-117.743969
206941.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1949.0,2854.17,1649.0,125.49484536082474,33.900312,-118.053748
259563.0,2.0,3.0,1.0,0.0,399.0,6.0,0.0,1960.0,2737.32,1218.0,213.10591133004925,34.213286,-118.861401
261168.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1927.0,3346.46,1624.0,160.8177339901478,34.031506,-118.346146
180290.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1952.0,3674.33,1066.0,169.12757973733582,33.887578,-118.256632
313037.0,2.5,4.0,2.0,1.0,471.0,8.0,0.0,1971.0,3221.24,2210.0,141.64570135746607,33.61883,-117.661554
267000.0,1.5,2.0,1.0,0.0,0.0,4.0,0.0,1980.0,3190.12,1051.0,254.04376784015224,34.192345,-119.208685
107757.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1948.0,5121.82,1373.0,78.48288419519301,33.934747,-118.167765
1413527.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,2005.0,16405.41,3521.0,401.45612042033514,34.119132,-118.054829
72780.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1946.0,10423.01,1174.0,61.993185689948895,34.032307,-118.417882
302688.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1992.0,5119.06,1828.0,165.58424507658643,34.445535,-118.387209
317336.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1989.0,3953.02,2463.0,128.84125050751118,34.1784,-118.53
7797746.0,7.0,7.0,0.0,1.0,0.0,0.0,1.0,1966.0,94997.03,8520.0,915.2284037558685,34.113436,-118.395412
252260.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1987.0,2990.01,1808.0,139.52433628318585,33.880048,-118.08779
307822.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1983.0,3649.56,1044.0,294.8486590038314,34.1279,-118.145
510009.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,1964.0,6208.42,2471.0,206.3978146499393,33.994501,-117.95145
519716.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,1980.0,6229.21,3702.0,140.3878984332793,34.16275,-118.757071
562683.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1941.0,6930.71,1051.0,535.3786869647954,33.751799,-118.319343
1199602.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1961.0,14862.56,2563.0,468.04603979711277,34.133898,-118.460947
1055000.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1920.0,11710.37,2526.0,417.65637371338084,34.183173,-118.23257
268289.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1975.0,3402.5,2027.0,132.35767143561915,34.1669,-118.523
278848.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1958.0,3578.77,1752.0,159.15981735159818,34.114496,-117.839543
595000.0,2.0,2.0,2.0,1.0,460.0,7.0,0.0,1983.0,6293.0,1547.0,384.61538461538464,33.643465,-117.675644
394731.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,1965.0,4704.07,1836.0,214.9950980392157,34.218297,-118.544139
89865.0,2.0,2.0,2.0,0.0,441.0,0.0,0.0,1997.0,719.96,1755.0,51.205128205128204,33.651635,-117.625082
510000.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,1956.0,6316.78,1920.0,265.625,34.225789,-118.600315
94607.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1951.0,9178.99,1451.0,65.2012405237767,33.822271,-118.364734
134866.0,1.5,4.0,2.0,0.0,460.0,7.0,0.0,1971.0,1923.52,1336.0,100.94760479041916,33.801448,-118.001188
56860.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1942.0,855.36,1477.0,38.49695328368314,33.849369,-118.168741
339656.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,1956.0,4367.99,1568.0,216.6173469387755,34.24137,-118.48876
560989.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,1964.0,6609.4,3205.0,175.03556942277692,34.046097,-117.915835
386500.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1985.0,4538.56,716.0,539.804469273743,34.1279,-118.144
174889.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1998.0,2899.45,1755.0,99.65185185185184,34.695207,-118.181357
191145.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1973.0,2838.01,1325.0,144.26037735849056,34.436122,-118.529681
567834.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1958.0,6436.68,1191.0,476.7707808564232,34.172576,-118.619248
179000.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1924.0,3390.1,680.0,263.2352941176471,34.056582,-117.736504
1125690.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1946.0,13710.49,1386.0,812.1861471861472,34.014571,-118.43262
97666.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1952.0,1397.34,1663.0,58.7288033674083,33.822093,-118.368256
358012.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1991.0,4522.38,2434.0,147.08792111750205,34.621503,-118.289
84427.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1956.0,5225.25,1633.0,51.700551132884264,34.247437,-118.493106
1895016.0,5.0,5.0,0.0,1.0,0.0,0.0,1.0,2012.0,23058.35,4116.0,460.402332361516,34.147017,-118.402433
1746400.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,2006.0,20450.42,3772.0,462.99045599151646,34.167131,-118.244618
139493.0,2.0,3.0,2.0,0.0,483.0,6.0,0.0,1972.0,2055.14,1080.0,129.16018518518518,33.809285,-117.996008
567885.0,3.0,4.0,2.0,0.0,426.0,0.0,0.0,1992.0,7273.66,2038.0,278.64818449460256,33.614782,-117.620921
753087.0,3.0,4.0,2.0,0.0,442.0,8.0,0.0,1965.0,8565.54,2243.0,335.7498885421311,33.710102,-118.018468
309000.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1959.0,5947.25,1520.0,203.28947368421052,33.908886,-118.250267
233413.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1958.0,3220.2,1071.0,217.93930905695612,33.922293,-118.014842
579664.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1928.0,7093.66,792.0,731.89898989899,34.086923,-118.344843
459844.0,2.5,3.0,1.0,0.0,361.0,6.0,0.0,1979.0,5425.9,1641.0,280.22181596587444,33.690153,-117.993599
103028.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1912.0,1192.66,655.0,157.2946564885496,34.138948,-118.251831
2268261.0,5.0,4.0,0.0,1.0,0.0,0.0,1.0,2014.0,27819.35,4772.0,475.32711651299246,34.048329,-118.39243
51000.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1965.0,1416.88,384.0,132.8125,34.495702,-118.167284
260408.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1986.0,3314.58,1283.0,202.9680436477007,33.9998,-117.818
198218.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1988.0,3260.82,1932.0,102.59730848861284,34.65321,-118.239506
1024610.0,2.5,4.0,2.0,1.0,631.0,8.0,0.0,1983.0,11094.9,2983.0,343.48307073416026,33.847797,-117.754637
312483.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1960.0,4016.52,1254.0,249.188995215311,34.300245,-118.41797
2370408.0,3.5,3.0,2.0,1.0,499.0,0.0,0.0,2004.0,30292.12,3271.0,724.6738000611434,33.60047,-117.806059
195646.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1988.0,2593.73,1283.0,152.49103663289165,33.9984,-117.818
619000.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,1963.0,6672.72,1848.0,334.95670995671,34.119005,-117.732748
508950.0,3.0,4.0,2.0,0.0,444.0,8.0,0.0,2004.0,5787.96,2822.0,180.35081502480512,34.267095,-118.676133
123507.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1990.0,2369.37,1150.0,107.39739130434782,34.576271,-118.051803
507181.0,2.0,4.0,2.0,1.0,504.0,7.0,0.0,1968.0,6002.26,1705.0,297.46686217008795,33.820446,-118.038371
431799.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1947.0,5657.99,1738.0,248.44591484464902,33.881583,-118.363718
283569.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1990.0,3452.83,1264.0,224.34256329113924,34.1452,-118.395
1999843.0,5.0,4.0,0.0,1.0,0.0,0.0,1.0,1949.0,24940.03,3190.0,626.9100313479623,34.139971,-118.416708
878098.0,4.0,5.0,4.0,1.0,1000.0,11.0,0.0,1984.0,9463.22,4470.0,196.44250559284117,34.239319,-118.900472
370862.0,2.5,4.0,2.0,0.0,420.0,8.0,0.0,1977.0,4469.98,1959.0,189.31189382337928,33.71325,-117.904084
406966.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1948.0,5040.02,2242.0,181.51917930419268,33.996027,-118.40613
917982.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1957.0,11971.15,1268.0,723.9605678233438,34.111506,-118.386294
627000.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2005.0,7494.4,1280.0,489.84375,34.0216,-118.422
1045816.0,5.0,5.0,0.0,1.0,0.0,0.0,1.0,1988.0,13763.87,4169.0,250.85536099784122,34.149594,-118.650848
591500.0,2.5,3.0,2.0,0.0,510.0,7.0,0.0,1981.0,6024.72,1913.0,309.20020909566125,33.58819,-117.645411
225413.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1987.0,2829.02,864.0,260.8946759259259,33.7568,-118.306
658411.0,2.5,3.0,2.0,0.0,447.0,0.0,0.0,2007.0,12240.36,1977.0,333.0354071825999,33.718052,-117.820789
791576.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,1961.0,9670.67,1666.0,475.1356542617047,34.005555,-118.80723
733000.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,1967.0,8246.46,2494.0,293.9053728949479,33.861593,-118.068656
326393.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,2005.0,5812.16,1141.0,286.0587204206836,34.279981,-118.573802
138565.0,2.0,3.0,2.0,0.0,456.0,7.0,0.0,1977.0,1642.94,2208.0,62.75588768115942,34.186237,-119.214197
194209.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1978.0,3089.04,2500.0,77.6836,34.398398,-118.462956
406403.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,1995.0,4888.66,2776.0,146.39877521613832,34.092398,-118.806151
101997.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,1953.0,2008.65,1204.0,84.71511627906976,34.688787,-118.138158
749905.0,3.5,4.0,3.0,1.0,872.0,8.0,0.0,1981.0,7921.72,4155.0,180.48255114320096,33.523907,-117.65025
48708.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1925.0,690.97,1008.0,48.32142857142857,34.066145,-118.246256
530389.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1989.0,6095.93,2356.0,225.12266553480475,34.241653,-118.473431
311405.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1998.0,3865.46,1502.0,207.32689747003994,34.15289,-118.791494
102011.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1981.0,1535.75,961.0,106.15088449531737,34.0608,-118.033
459000.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,1961.0,5651.89,1259.0,364.57505957108816,33.983898,-117.890091
359000.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1964.0,4451.96,1330.0,269.9248120300752,34.078049,-117.953978
536255.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1987.0,6741.19,2235.0,239.93512304250558,34.294187,-118.555149
483570.0,2.0,3.0,2.0,0.0,400.0,6.0,0.0,1958.0,5419.56,1398.0,345.90128755364805,33.806143,-117.851375
468581.0,3.0,5.0,2.0,1.0,640.0,0.0,0.0,1994.0,4763.4,2926.0,160.1438824333561,33.440907,-117.588942
147016.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1977.0,2104.19,1714.0,85.77362893815636,33.995229,-117.823973
215167.0,2.0,2.0,2.0,1.0,421.0,4.0,0.0,1965.0,2307.32,1095.0,196.49954337899544,33.517403,-117.665203
157504.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,2005.0,2762.84,2262.0,69.63041556145005,34.663596,-118.108351
204629.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,2011.0,4642.16,1773.0,115.41398759165257,34.574017,-118.011276
560989.0,2.0,4.0,1.0,0.0,390.0,7.0,0.0,1963.0,6629.98,1405.0,399.28042704626336,33.684434,-117.904537
68577.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1971.0,1368.54,1540.0,44.53051948051948,34.049438,-118.17984
657886.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1981.0,8201.71,1627.0,404.35525507068223,34.0937,-118.353
248781.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1953.0,3329.01,1090.0,228.23944954128442,33.88355,-118.073416
143908.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,1984.0,2515.4,1656.0,86.90096618357488,34.663228,-118.198277
175407.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1984.0,2672.23,700.0,250.58142857142857,34.4447,-118.51
169881.0,3.0,5.0,0.0,1.0,0.0,0.0,1.0,1971.0,2439.56,2730.0,62.22747252747253,34.267186,-118.575807
509395.0,3.0,2.0,2.0,0.0,660.0,8.0,0.0,2013.0,5444.84,2179.0,233.77466727856816,34.279323,-119.286743
332943.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,2004.0,4963.76,1420.0,234.4669014084507,34.433771,-118.556714
166075.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,1978.0,2192.49,1132.0,146.70936395759716,33.9045,-118.149
817125.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1993.0,9038.94,1720.0,475.07267441860466,34.162964,-118.211709
294121.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1940.0,5396.68,1158.0,253.99050086355786,33.992919,-118.349729
36263.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1924.0,1762.56,787.0,46.07750952986023,34.02107,-118.151285
490000.0,1.5,3.0,2.0,0.0,493.0,5.0,0.0,1962.0,5883.36,1032.0,474.8062015503876,33.72443,-117.972078
567834.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,1952.0,6946.4,1719.0,330.3280977312391,34.145118,-118.193096
119487.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1975.0,1705.06,878.0,136.0899772209567,34.006269,-117.843814
441617.0,2.0,2.0,2.0,1.0,560.0,5.0,0.0,1969.0,4715.3,1580.0,279.50443037974685,34.292165,-118.962768
1642167.0,5.0,6.0,0.0,1.0,0.0,0.0,1.0,1996.0,20253.23,4313.0,380.74820310688614,34.151144,-118.462703
228845.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1965.0,2867.68,1261.0,181.4789849325932,34.1521,-118.466
485519.0,2.5,3.0,2.0,0.0,441.0,7.0,0.0,1966.0,5120.24,2205.0,220.19002267573697,34.204796,-118.873154
480000.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1923.0,6885.87,432.0,1111.111111111111,33.835507,-118.38329
145280.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,1974.0,1900.62,1350.0,107.61481481481482,34.754942,-118.272033
877543.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,1989.0,10620.85,2253.0,389.4997780736795,33.848448,-118.38584
220103.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1981.0,2442.59,1496.0,147.12767379679144,34.1642,-118.261
354000.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1989.0,4329.91,1073.0,329.9161230195713,34.274864,-118.61082
266010.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1927.0,3006.0,1652.0,161.0230024213075,34.18658,-118.330059
819683.0,3.5,4.0,2.0,0.0,419.0,0.0,0.0,1999.0,10316.98,2648.0,309.54796072507554,33.661412,-117.779328
277674.0,2.5,3.0,2.0,0.0,415.0,0.0,0.0,1996.0,2871.42,1714.0,162.00350058343057,33.537249,-117.701787
552311.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1974.0,17808.35,1329.0,415.58389766741914,33.9766,-118.465
153177.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1966.0,2638.81,1660.0,92.27530120481927,34.692571,-118.112109
188468.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1923.0,2381.58,1116.0,168.87813620071685,34.124675,-118.261402
998994.0,4.5,4.0,2.0,1.0,588.0,0.0,0.0,1991.0,11708.62,3162.0,315.9373814041746,33.906447,-117.760582
